projects,proposer,current_amount,current_price,projects_url,spec,remaining_time,group_period,group_period_start,group_period_end,new_product
KUHN RIKON 經典白防水購物拖輪車｜購物採買、出國血拼、露營野餐，一袋輕鬆搞定！,瑞康國際,983013,4999,https://www.zeczec.com/projects/KR-waterproofshopper,"瑞康屋全新力作！與瑞士百年品牌共同設計，超乎想像的大容量，裝滿50kg一樣滑順好推！潔白車身擁有超強防潑水，髒污下雨都不怕！不使用時還可摺疊收納，就要讓你「便利 優雅 品味生活袋著走！」,zeczec",14 天,2022/12/21 12:00 – 2023/01/30 12:00,2022/12/21 12:00:00,2023/01/30 12:00:00,
【TCL A3 Smart 】	UV-C紫外線殺菌空氣清淨機｜ 同階功能制霸、價格制霸,TCL海悅智慧生活網,1127160,5880,https://www.zeczec.com/projects/tcla3,"UV-C冠狀病毒剋星x可淨化小至PM0.3顆粒物x甲醛去除率99% x 零臭氧x SGS認證x美國實驗認證,zeczec",21 天,2023/01/05 21:00 – 2023/02/05 23:59,2023/01/05 21:00:00,2023/02/05 23:59:00,
日本露營品牌S’more 溫馨屋型帳「Dolce Lodge」,斯莫兒台灣,312300,26100,https://www.zeczec.com/projects/Dolce-Lodge,"""Dolce Lodge""溫馨屋型帳就像糖果屋，多窗透氣的設計，搭配可調節的主桿，輕鬆創造溫馨的無隔閡空間，拉近彼此之間的距離，且全帳採用高耐用的TC材質，具有高度的遮光性、透氣性和抗紫外線！,zeczec",12 天,2022/12/26 10:00 – 2023/01/27 23:59,2022/12/26 10:00:00,2023/01/27 23:59:00,
【LC全自動兒童馬桶】寶寶輕鬆戒尿布 | 一鍵打包自動換袋 |人體偵測會自動翻蓋| 適合0-6歲兒童使用 👍👍👍,LC全自動兒童馬桶-穩學科技,573520,3800,https://www.zeczec.com/projects/lctoilet,"台灣總代理合作研發，2023全自動兒童馬桶，搶先超早鳥上市!!,zeczec",19 天,2022/11/30 20:00 – 2023/02/03 23:59,2022/11/30 20:00:00,2023/02/03 23:59:00,
捕捉蝶之幻影・漫畫《陷眠者Sleeping Brain》預購,相之丘tōkhiu books,16384,100,https://www.zeczec.com/projects/sleeping-brain-preorder,"「隨著蝴蝶徘徊在現實與幻境、過去與現今的邊界，溫柔、絢爛卻在結局揭曉時透出巨大的悲傷。」——立法委員・林昶佐,zeczec",46 天,2023/01/06 19:00 – 2023/03/02 23:59,2023/01/06 19:00:00,2023/03/02 23:59:00,
《大溪大禧》一次珍藏｜文化慶典幕後完整解析，二本書收錄城市慶典！,大溪大禧,86136,550,https://www.zeczec.com/projects/daxidaxi-book,"「大溪大禧」原來是這樣來的！五年策展經驗大解密。搭配絕版立體繪本再加開，帶你身歷其境進入城市慶典！,zeczec",18 天,2023/01/03 12:00 – 2023/02/02 23:59,2023/01/03 12:00:00,2023/02/02 23:59:00,
⚡最聰明給皂機⚡Wave自動變量給皂機 | 手的遠近，直接改變出泡量,Fuwaly家居,40628,2198,https://www.zeczec.com/projects/wave,"聰明給皂機智能感測手的距離，決定出泡量多寡，避免接觸沾染。擁有業界最強綿密起泡力，省下80%清潔液用量，真 急速不發呆的出泡，感受濃密大泡泡帶來的快、省、幸福。,zeczec",21 天,2023/01/06 10:00 – 2023/02/05 23:59,2023/01/06 10:00:00,2023/02/05 23:59:00,
旅遊解瘋【Kincase 王者包】Tripper 大旅行家 40L旅用大容量後背包｜內建OKOBAN全球失物招領 唯一標識碼,桃子良品,576186,4380,https://www.zeczec.com/projects/kincase-tripper,"​迎接全球旅遊逐步解封，熱愛旅行的你，是否已經做好隨時能出發的準備了呢？引頸盼望自由自在飛行的同時，我們為您帶來 Kincase 王者包系列 ──《Tripper 大旅行家》,zeczec",16 天,2022/10/25 12:00 – 2023/02/01 02:00,2022/10/25 12:00:00,2023/02/01 02:00:00,
"AVEiNE艾酩智能醒酒器, 史上第一款AI大數據，精準控制的醒酒器",AVEiNE 艾酩智能醒酒器,168437,17000,https://www.zeczec.com/projects/aveine-tw,"AVEINE 艾酩智能醒酒器。世界第一款科技化、AI化的醒酒器，您將體驗勞斯萊斯等級的超高階醒酒體驗,zeczec",14 天,2022/12/16 12:00 – 2023/01/29 23:59,2022/12/16 12:00:00,2023/01/29 23:59:00,
【給我電電】MIT 輕巧便攜手提式行動電源 戶外露營/停電救星 再送太陽能版,元皓能源股份有限公司高雄分公司,11360,5680,https://www.zeczec.com/projects/automaxx5H7,"疫情和全球暖化改變了全世界，氣候變遷及病毒讓人類無所適從。AUTOMAXX 隆重推出規格再升級的露營用手提式行動電源，除了讓您可以在外出露營享受群山懷抱之際，也能維持基本電力的需求。,zeczec",105 天,2023/01/06 12:00 – 2023/04/30 23:59,2023/01/06 12:00:00,2023/04/30 23:59:00,
新春品御茶 兔年享圓滿｜送出您的心意,吉品香茗茶,6595,799,https://www.zeczec.com/projects/newyeargiftbox,"2023豐收兔團圓禮 盛裝年節獻禮🎁將暖心融於茶香裡,zeczec", 14 小時,2022/12/28 18:00 – 2023/01/16 23:59,2022/12/28 18:00:00,2023/01/16 23:59:00,
GREAEL空氣清淨機｜新冠病毒99.999%抑制，脫掉口罩的後疫情時代，隨時隨地守護個人呼吸空間,GREAEL Taiwan,31560,3880,https://www.zeczec.com/projects/greaeltw,"🫧韓國千萬熱銷！有效抑菌高達99.999%💪 採用集塵效率極高的✨H13級HEPA濾網✨ 加上Double UV LED的雙重殺菌力,zeczec",6 天,2022/12/21 20:00 – 2023/01/21 23:59,2022/12/21 20:00:00,2023/01/21 23:59:00,
最高CP值首選！【 Lydsto｜H4 自集塵手持無線吸塵器】自動集塵，超強續航讓清潔工作更有效率！,Lydsto,159866,7480,https://www.zeczec.com/projects/lydsto-h4,"台灣總代理公司貨有保障！ 獨家原創，兼具美感、大容量和多功能等多樣特色， 期待能為您的居家品質帶來更美好的體驗！,zeczec",4 天,2022/12/21 12:00 – 2023/01/20 02:00,2022/12/21 12:00:00,2023/01/20 02:00:00,
豐馳智能廚餘機｜微生物降解、恆溫加熱、UV除菌、三級除臭裝置、15L免洗超大容量,豐馳有限公司,0,13800,https://www.zeczec.com/projects/FENGZ-Ltd,"FENGZ廚餘機爲有機物分解提供特定菌種、溫度、溼度，一鍵將廚餘垃圾降解成有機肥,zeczec",43 天,2022/12/27 12:00 – 2023/02/28 02:00,2022/12/27 12:00:00,2023/02/28 02:00:00,
法國 AGiM 壓炸鍋｜可壓力、可氣炸，10機一體，挑戰最全能料理家電！,法國AGiM,597240,4680,https://www.zeczec.com/projects/agim-airfryer-pressurecooker,"創新壓力與氣炸的結合，一機可取代壓力鍋、氣炸鍋、烤箱等10種家電，節省廚房50%的空間；減油同時更能鎖住食物水分，微電腦智能觸控設計，一鍵完成多種料理，輕鬆滿足全家人所需！,zeczec", 40 小時,2022/12/06 12:00 – 2023/01/18 02:00,2022/12/06 12:00:00,2023/01/18 02:00:00,
"【韓國紅石榴膠原蛋白凍】全台嘖嘖首賣！韓國超熱銷！風靡演藝圈的素顏秘密！100%韓國原裝！！ 一盒擁有34 顆紅石榴含量x 1,5000mg低分子膠原蛋白！ 要補充美，就要選最有感的！！",久保雅司良心品牌總代理,433004,1126,https://www.zeczec.com/projects/HLscience_pomegranate,"一天兩顆石榴，補足身體所需維他命C，讓每天都有好氣色， 不再靠化妝，素顏也能美的發光！,zeczec",6 天,2022/12/20 12:00 – 2023/01/21 23:59,2022/12/20 12:00:00,2023/01/21 23:59:00,
台灣品牌《AIDAI愛戴眼鏡》X 全明星聯名設計，臉型、性別不侷限，AR擬真試戴｜獨家3D融像專利，戴新眼鏡不怕頭暈暈！,愛戴眼鏡,147754,3388,https://www.zeczec.com/projects/aidai,"台灣設計＋台灣製造，高品質鏡框榮獲SGS、CE、ISO9001:2015認證。光學眼鏡提供「超薄濾藍光非球面鏡片」，墨鏡採用 4 in 1 抗紅外線專利鏡片，有效隔絕熱輻射！,zeczec",16 天,2022/12/12 12:12 – 2023/01/31 23:59,2022/12/12 12:12:00,2023/01/31 23:59:00,
老派浪漫 第二彈｜桃子良品復古唱片行～為冬日帶來最溫暖的歌聲～｜黑膠文藝復興 串起世代共鳴,桃子良品,15616,4479,https://www.zeczec.com/projects/ToppingRecords,"在這個串流音樂為主軸的世代，讓我們用黑膠，填滿音樂的鴻溝，串起世代的共鳴！,zeczec",16 天,2022/12/22 12:00 – 2023/02/01 02:00,2022/12/22 12:00:00,2023/02/01 02:00:00,
【HOT 提褲｜女孩們的翹臀心機】兼具保暖熱循環與提臀塑身的美體褲，穿出妳的自信美,L'ARMURE,49921,1180,https://www.zeczec.com/projects/hottielegging,"歷經一年研發，運用專利熱循環布料打造「價格、外觀、機能都達黃金甜蜜點」的緊身褲，春夏穿不悶熱、秋冬穿恆溫保暖，更讓臀部展現自然立體曲線，輕鬆提臀無負擔。,zeczec",26 天,2022/12/27 12:00 – 2023/02/10 23:59,2022/12/27 12:00:00,2023/02/10 23:59:00,
【 HAST | 頂級日本碳鋼超美型主廚刀 】世界最美的刀！極致鋒利，刀刀都是完美比例！,hast Taiwan,101360,1880,https://www.zeczec.com/projects/hastknife-2022,"HAST由頂尖工程師及設計師團隊打造，結合了日本工匠的碳鋼刀材質與現代簡約設計，具有現代簡約設計感的頂級完美刀具組。,zeczec", 16 小時,2022/12/20 12:00 – 2023/01/17 02:00,2022/12/20 12:00:00,2023/01/17 02:00:00,
【韓國 DOT STAND 自動升降螢幕支架】維持正確坐姿，改善肩頸痠痛，養成健康好習慣,DOT HEAL Taiwan,87588,5499,https://www.zeczec.com/projects/dot-stand,"全球首創高科技追蹤人體姿勢、自動調整螢幕高度；人體工學設計、AI 智慧偵測，給予你更舒適的使用體驗！,zeczec",3 天,2022/12/14 20:00 – 2023/01/19 02:00,2022/12/14 20:00:00,2023/01/19 02:00:00,
OTM VERT DRIPPER M 咖啡濾杯｜搶先日本在台先行發售，收拾簡單，輕鬆體驗正統手沖！,Chefooo,97575,1399,https://www.zeczec.com/projects/otm-vert-dripper-m,"搶先日本特別在台先行發售！ 「輕輕鬆鬆」體驗正統手沖。 連麻煩的收拾工作也變得輕鬆簡單。 堅固耐用不易生鏽，能用一輩子的咖啡濾杯。,zeczec",16 天,2022/12/15 12:00 – 2023/01/31 23:59,2022/12/15 12:00:00,2023/01/31 23:59:00,
【 SOAS 你的專屬健康按摩師｜真人手感按摩儀 】如同真人指壓的按摩儀，躺下就輕鬆按摩！,soas TW,225440,1280,https://www.zeczec.com/projects/soas,"我們是專業物理治療師團隊， 研發了高品質又便利使用的 【SOAS 你的專屬按摩師】 健康放鬆的生活並不奢侈，每天只要15分鐘，自主按摩不求人！,zeczec",15 天,2022/11/24 12:00 – 2023/01/31 02:00,2022/11/24 12:00:00,2023/01/31 02:00:00,
米其林三星紅茶《花草箋 常玉金菊茶盒》｜東方美學祝賀禮盒，過年自用送禮兩相宜！,花草箋,122311,1380,https://www.zeczec.com/projects/FloriaRecipe,"＊連續三年感動數百位米其林大師的米其林三星紅茶！＊價值數億的國立歷史博物館館藏常玉藝術佳作！＊國際讚揚東方美學禮盒為您傳遞喜慶祝賀心意！,zeczec",31 天,2022/12/20 12:00 – 2023/02/16 02:00,2022/12/20 12:00:00,2023/02/16 02:00:00,
【Dailylight女神秘密極美菌】集膠原蛋白、賽洛美、透明質酸鈉、七仙莓於一身的益生菌,Metamark3ting,100792,1800,https://www.zeczec.com/projects/dailylight_probiotics,"台灣生技研發團隊【精選20種成份&萃煉2大配方】，讓妳的美由內而生，真正達到生理平衡！小小一包補足妳每日必備養份！,zeczec",3 天,2022/12/13 12:00 – 2023/01/18 23:59,2022/12/13 12:00:00,2023/01/18 23:59:00,
風榮社地城探索卡牌遊戲「Lemures古堡魅影」中文版來襲,sunwing,77066,848,https://www.zeczec.com/projects/lemures,"古堡魅影是由日本著名桌遊發行商DOMINAGAMES風榮社推出的1-2人的高難度地城探索卡牌遊戲。 遊戲自發售以來就憑藉著有趣的遊戲方法以及精美的美術風格獲得了好評。這次我們有幸為大家帶來這款遊...,zeczec",4 天,2022/12/15 13:00 – 2023/01/20 21:59,2022/12/15 13:00:00,2023/01/20 21:59:00,
"""凜""極薄工藝牛皮皮夾，依照結構力學設計，職人手工堅持，1公分的厚度是您外出旅遊第二錢包的最佳選擇『悠遊卡、Gogoro卡片式鑰匙，專用感應卡槽免開皮夾』",庸碌上班族的嚴選新創日貨-JAPAN SELECT,133876,3150,https://www.zeczec.com/projects/Japanselect-wallet,"將日本少有的女性職人工藝，依照結構力學設計，手工製成的極具機能性及輕薄性的皮夾讓台灣的大家認識，希望大家多多支持讓我們繼續推出後續商品。,zeczec",4 天,2022/12/15 12:00 – 2023/01/19 23:59,2022/12/15 12:00:00,2023/01/19 23:59:00,
【YOGASANA Sea You There-與海的約定】 榮獲2022國際設計大獎-我的微奢華X超極簡 雙面設計瑜珈鋪巾 兩種心情隨選使用,YOGASANA,86370,1390,https://www.zeczec.com/projects/yogasana-sea-you-there-2022,"榮獲2022年美國紐約Muse Design Award/後疫情時代瑜珈必備單品/多功能雙面設計瑜珈鋪巾,zeczec",16 天,2022/12/01 11:00 – 2023/01/31 23:59,2022/12/01 11:00:00,2023/01/31 23:59:00,
愛護自己及地球，從「班巴豆奶」開始！,駿霈國際有限公司,124820,599,https://www.zeczec.com/projects/beyondmilktw,"對再生農業的熱愛和對食安的注重，我們積極協助農民生產更優質的作物，再由食品科學家研究出的專利技術產出富含高纖、高鈣、高蛋白等營養素的食品來維護我們的健康，也同時因再生改念讓地球優質的環境得以永續。,zeczec",16 天,2022/11/21 12:00 – 2023/01/31 23:59,2022/11/21 12:00:00,2023/01/31 23:59:00,
Sweeney思薇妮｜『青春煥活液』嫩白色澤/清新除菌｜一瓶給您最深層的呵護,sweeney,0,1788,https://www.zeczec.com/projects/sweeney,"對於美的追求，不止息，而我們將喚醒妳最深層的細胞活化，自信、非凡。,zeczec",58 天,2022/11/24 14:40 – 2023/03/15 00:00,2022/11/24 14:40:00,2023/03/15 00:00:00,
【福兔來拜年】兔年春聯紅包組,BONHO 寶號,48742,998,https://www.zeczec.com/projects/bonho-rabbit2023,"福兔來拜年！一起財運『兔』發！『兔』飛夢進！讓大家新的一年都能平安健康～財運突發～學業事業突飛猛進！夢想成真！,zeczec", 14 小時,2022/12/06 10:00 – 2023/01/16 23:59,2022/12/06 10:00:00,2023/01/16 23:59:00,
木製三層天字架｜3-tier Trapezoid Wood Shelf,八零二一設計,0,4960,https://www.zeczec.com/projects/woodshelf,"讓美好的露營時光，快樂加倍。從天字架到布袋，100% 台灣手工製造。,zeczec",25 天,2022/12/12 12:00 – 2023/02/09 23:59,2022/12/12 12:00:00,2023/02/09 23:59:00,
StorageForSports自行車架｜超省空間！解決居家停放自行車的問題：只需推動前輪即可固定！,Growthbotics 成長智能,0,4490,https://www.zeczec.com/projects/bike-stand,"我們希望可以提供兼具多功能&高顏值的自行車收納家具，讓單車愛好者也能在有限的空間保有熱愛的生活方式！,zeczec",45 天,2023/01/01 12:00 – 2023/03/01 23:59,2023/01/01 12:00:00,2023/03/01 23:59:00,
MADE IN ITALY 全球第一家！使用托斯卡尼 I.G.P地理保護認證特級初榨橄欖油的義大利當地品牌「Idea Toscana」,2a Studio｜雙好工作室,5980,2750,https://www.zeczec.com/projects/IdeaToscana-CiaoLife,""" Idea Toscana ""不止是特級初榨橄欖油個人清潔用品的代表，更代表了對義大利托斯卡尼藝術、文化、自然及完美的堅持不懈，用最純淨的食用等級原料來照護追求高品質且熱愛自然的你/妳。,zeczec",15 天,2022/11/16 12:00 – 2023/01/31 11:59,2022/11/16 12:00:00,2023/01/31 11:59:00,
KingPro桌上型小膠囊涼暖兩用風扇 節能省電｜快速溫暖｜低噪不打擾｜安全一把罩 四季皆宜!,e世健康生活館,16080,2580,https://www.zeczec.com/projects/kingpro,"所有冷暖風機都偏笨重大台，通常一落居家就不易再搬動，KingPro桌上型小膠囊涼暖兩用風扇,小巧便攜，不佔空間‧一台暖夠整個冬天。,zeczec",10 天,2022/12/23 12:00 – 2023/01/25 23:59,2022/12/23 12:00:00,2023/01/25 23:59:00,
FABULOUS香氛藝術｜擴香花精靈：天然香氣與品味結合的生活藝術,FABULOUS香氛藝術,7740,2280,https://www.zeczec.com/projects/fabulous,"用香氛創造美好的生活，兼具流線型與時尚的設計，喚醒您的感官及美好的記憶,zeczec",25 天,2022/12/15 12:00 – 2023/02/09 23:59,2022/12/15 12:00:00,2023/02/09 23:59:00,
掌握自己健康--道體穴道按摩儀/解放您的雙手，最聰明、最方便的穴道保健裝置，將保健知識、症狀與穴道完美結合運用，讓你無須專業知識，也能輕鬆使用，讓保健變成您的日常。,蔡清福,116656,24996836401141,https://www.zeczec.com/projects/taobody,"道體無穴不按，健康無懈可擊！,zeczec",43 天,2023/01/11 20:00 – 2023/02/28 01:59,2023/01/11 20:00:00,2023/02/28 01:59:00,✅
喵乜乜 EM菌配方 1.5mm極細豆腐砂,喵乜乜 Meowmatmat 豆腐砂,5280,499,https://www.zeczec.com/projects/Meowmatmat,"喵乜乜 EM菌配方 1.5mm極細天然豆腐砂，將會是每個貓家庭都愛用的豆腐砂。,zeczec",5 天,2022/11/20 00:00 – 2023/01/20 23:59,2022/11/20 00:00:00,2023/01/20 23:59:00,
 小企鵝清氧儀｜口袋型多用途臭氧生成器｜快速殺菌、除臭、除螨｜台灣製造,陳煥丞,5040,5040,https://www.zeczec.com/projects/chie_air," 能夠隨身攜帶的空氣清淨機 ｜ 5 分鐘快速清除小空間異味｜一機在手殺菌無憂｜高達 99% 殺菌率，除臭、除螨一次到位無死角！,zeczec",14 天,2022/12/14 20:00 – 2023/01/30 02:00,2022/12/14 20:00:00,2023/01/30 02:00:00,
歡迎登陸【赫茲少女】的宇宙 ｜Z世代奇趣感官品牌｜為G-SHOT的狂歡而生,赫茲少女 HERZGIRL,87540,1860,https://www.zeczec.com/projects/herzgirl,"我們收集1,098,529條心聲，從真實需求出發、真實評測，探詢從無感到五感的奇趣體驗。透過奇趣艙，進入赫茲少女的敢性有色宇宙。通過人體工學Z曲線設計，槓桿的橇動原理、觸動嗨點，瞬間失重到達妳的...,zeczec",21 天,2023/01/11 20:00 – 2023/02/05 23:59,2023/01/11 20:00:00,2023/02/05 23:59:00,✅
PYUALAB 璞室｜CLEAR CUBE 純淨石｜純淨無毒抗菌專利技術,璞室 PYUALAB,0,499,https://www.zeczec.com/projects/pyualab-clear-cube,"CLEARCUBE™ 淨化石™ 是採用日本專利技術，萃取自植物中的礦物質，將自來水利用礦物轉換，形成99.9%抗菌效果的抗菌液體。 純粹水感，不造成過敏及刺激，在酒精在嬰幼兒及寵物環境可自在使...,zeczec",75 天,2023/01/09 12:00 – 2023/03/31 23:59,2023/01/09 12:00:00,2023/03/31 23:59:00,✅
貓貓版畫—來自於六隻貓咪的故事,劉真羽,0,1080,https://www.zeczec.com/projects/just-do-small-things,"希望藉由版畫中的貓貓傳達出希望貓咪都能被善待,zeczec",31 天,2023/01/11 12:00 – 2023/02/15 23:59,2023/01/11 12:00:00,2023/02/15 23:59:00,✅
