projects,proposer,current_amount,current_price,projects_url,spec,remaining_time,group_period,group_period_start,group_period_end,new_product
【AXPRO華艦科技】B20無線藍芽麥克風-世上最輕的藍芽麥克風｜主動降噪｜雙麥克風｜無需接收器,Axpro華艦科技,91210.0,2880.0,https://www.zeczec.com/projects/axpro-b20,"AXPRO 華艦科技推出B20無線藍芽麥克風，有別於一般藍芽麥克風需要在手機接上一台接收器。B20 無須外接接收器便可與手機連接，搭配獨創雙麥克風降噪與超輕量設計。,zeczec",15 天,2022/11/15 12:00 – 2022/12/27 15:00,2022/11/15 12:00:00,2022/12/27 15:00:00,
雷神恩典-小鋼砲發電機,張晴涵,0.0,84900.0,https://www.zeczec.com/projects/thor-generator,"日本引擎、台灣專利設計 ，瓦斯/天然氣等多能源發電。低污染、低噪音，續航力獨步全球，擁有一台造福三代。工/商/醫療/娛樂/居家/戶外活動–220v/110v，一機搞定。,zeczec",20 天,2022/11/21 21:00 – 2022/12/31 23:59,2022/11/21 21:00:00,2022/12/31 23:59:00,
LightUBV發光折傘、兒童傘｜守護全家人雨天行的安全,LightUBV發光安全傘,1996.0,499.0,https://www.zeczec.com/projects/lightubv,"雨天夜間撐傘走路的行人，容易因汽機車駕駛視線不良造成意外，我們推出便利好攜帶的發光折傘，以及適合小孩長度的童傘，讓大家的雨天中行走更加安全。,zeczec",20 天,2022/11/23 12:00 – 2022/12/31 23:59,2022/11/23 12:00:00,2022/12/31 23:59:00,
心聲概念設計：以心臟為主軸設計運用,吳佳恩,1038.0,100.0,https://www.zeczec.com/projects/xin-sheng-gai-nian-she-ji,"很多詞語都有心，例如心聲 、真心、心愛、心疼、心碎等...... ，心臟是非常重要的器官由肋骨保護著，心臟就像手機的cpu缺一不可，午睡枕，趴著就像聆聽心聲，聆聽心跳聲似的，美觀兼實用，產品細膩...,zeczec",23 天,2022/11/04 20:00 – 2023/01/04 02:00,2022/11/04 20:00:00,2023/01/04 02:00:00,
魚躍龍門 生生不息-永續傳承菳品禮盒,老食說有限公司,14800.0,8400.0,https://www.zeczec.com/projects/Pastry_Saffron,"承襲傳統美味漢餅，結合番紅花生生不息的概念，將魚躍龍門、生生不息的祝福獻給我們的親朋好友。,zeczec",20 天,2022/11/25 12:00 – 2022/12/31 23:59,2022/11/25 12:00:00,2022/12/31 23:59:00,
免沾手翻轉膠棉拖｜免手洗，吸附灰塵，吸水力強,和海,24526.0,388.0,https://www.zeczec.com/projects/tvshopping-mop,"免沾手翻轉膠棉拖，讓你居家打掃輕鬆不費力，│極簡造型│洗脫合一│一秒解鎖，超高CP值 👍 👍 👍,zeczec",25 天,2022/12/02 12:00 – 2023/01/05 23:59,2022/12/02 12:00:00,2023/01/05 23:59:00,
集集有機酪梨｜產地直送、安心有保證,集集天然有機農園(劉珍修),6780.0,780.0,https://www.zeczec.com/projects/organic-avocado,"酪梨是營養數一數二的水果，有機種植，吃得安心又健康。,zeczec", 14 小時,2022/11/11 00:00 – 2022/12/12 23:59,2022/11/11 00:00:00,2022/12/12 23:59:00,
日本直送｜台灣蜜棗｜台湾ナツメ｜新鮮美味直送日本｜FRUCENT,FRUCENT,4210.0,1955.0,https://www.zeczec.com/projects/frucent_taiwanjujube,"FRUCENT和台灣產地的果農契作，提供各種新鮮水果，將水果的天然香氣傳遞給每個人。,zeczec",16 天,2022/11/01 00:00 – 2022/12/27 23:59,2022/11/01 00:00:00,2022/12/27 23:59:00,
【BUYPAL | 5in1精密小螺起】MIT專利外殼｜極韌性鋼材｜好掌握、好輕巧、好便利！,陸遠企業股份有限公司,15040.0,390.0,https://www.zeczec.com/projects/buypal-5in1screwdriver,"解決生活中時常找不到手工具的問題，一個在手，通通搞定，生活方便簡單化！,zeczec",16 天,2022/11/29 20:00 – 2022/12/27 23:59,2022/11/29 20:00:00,2022/12/27 23:59:00,
Sweeney思薇妮｜『青春煥活液』嫩白色澤/清新除菌｜一瓶給您最深層的呵護,sweeney,0.0,1788.0,https://www.zeczec.com/projects/sweeney,"對於美的追求，不止息，而我們將喚醒妳最深層的細胞活化，自信、非凡。,zeczec",93 天,2022/11/24 14:40 – 2023/03/15 00:00,2022/11/24 14:40:00,2023/03/15 00:00:00,
喵乜乜 EM菌配方 1.5mm極細豆腐砂,喵乜乜 Meowmatmat 豆腐砂,6690.0,499.0,https://www.zeczec.com/projects/Meowmatmat,"喵乜乜 EM菌配方 1.5mm極細天然豆腐砂，將會是每個貓家庭都愛用的豆腐砂。,zeczec",40 天,2022/11/20 00:00 – 2023/01/20 23:59,2022/11/20 00:00:00,2023/01/20 23:59:00,
【日本Lupilina】🔥 嘖嘖獨家！超實用長皮夾！🔥｜日本空運｜限量商品｜提早達標，提早備貨！,力齊資訊有限公司,7460.0,2480.0,https://www.zeczec.com/projects/liqi,"【日本 Lupilina 長皮夾】▲紙張收據、零錢，自動分類▲真皮牛皮，耐摩擦、耐髒、耐濕氣▲內裡收納空間超大、顏色多達14種▲,zeczec",23 天,2022/11/30 12:00 – 2023/01/04 02:00,2022/11/30 12:00:00,2023/01/04 02:00:00,
▋Aulani 歐菈妮 ▋叮叮噹～ 聖誕午茶減糖曲奇禮盒 ▋隨時隨地帶著走，我們一起野餐吧!,Aulani 歐菈妮手工減糖甜點,4977.0,999.0,https://www.zeczec.com/projects/aulani-Christmas-cookies,"聖誕節平安夜是一個浪漫溫暖的節日，一起用最初最溫暖心意隨時隨地都可以與你一起，邀你一起送給特別的人,zeczec",24 天,2022/12/01 12:00 – 2023/01/05 02:00,2022/12/01 12:00:00,2023/01/05 02:00:00,
MADE IN ITALY 全球第一家！使用托斯卡尼 I.G.P地理保護認證特級初榨橄欖油的義大利當地品牌「Idea Toscana」,2a Studio｜雙好工作室,5980.0,2400.0,https://www.zeczec.com/projects/IdeaToscana-CiaoLife,""" Idea Toscana ""不止是特級初榨橄欖油個人清潔用品的代表，更代表了對義大利托斯卡尼藝術、文化、自然及完美的堅持不懈，用最純淨的食用等級原料來照護追求高品質且熱愛自然的你/妳。,zeczec",50 天,2022/11/16 12:00 – 2023/01/31 11:59,2022/11/16 12:00:00,2023/01/31 11:59:00,
全自動蒸氣燙衣機｜蒸氣｜烘乾｜除皺｜消毒｜除臭｜多機一體解決您穿的問題,辰禹創新國際有限公司,615750.0,8990.0,https://www.zeczec.com/projects/STARDUST_A02,"蒸氣洗護｜輕柔烘乾｜深度除皺｜消毒殺菌｜隨心定時｜靜音運行｜摺疊收納｜便攜移動｜香薰除臭｜等九大功能,讓您時間用在更重要的事情上,zeczec",3 天,2022/11/04 12:00 – 2022/12/14 23:59,2022/11/04 12:00:00,2022/12/14 23:59:00,
愛的四十八手！臉紅體位床遊——第一套藝術精品級情慾牌卡,臉紅紅,183723.0,1369.0,https://www.zeczec.com/projects/lhh48cards,"愛的 48 手，屬於你的體位床遊，這一次讓我們為了愉悅、為了美、為了享受而做，由你主動，做你想做。產品包含 48 張絕美體位牌卡＋一本指引圖鑑＋眼罩綁手絲滑兩用巾，按圖索驥，探索你的愉悅招式。,zeczec",55 天,2022/12/08 21:00 – 2023/02/04 23:59,2022/12/08 21:00:00,2023/02/04 23:59:00,✅
