projects,proposer,current_amount,current_price,projects_url,spec,remaining_time,group_period,group_period_start,group_period_end
【 角黑體 ｜豐富影音創作的新創字體，樸質風格又具有現代感 ． Umifont首登嘖嘖代表作 ． 】,Umi x Umifont,0.0,999.0,https://www.zeczec.com/projects/jiao-for-design,"我是umi，成立umifont工作室，【 角黑體-募資計畫 】是製作適合短影音的繁體字，期望透過大家支持來完成計畫。角黑體集資專案/Umifont負責人: 謝汶敏,zeczec",35 天,2022/11/22 12:00 – 2023/01/02 23:59,2022/11/22 12:00:00,2023/01/02 23:59:00
【VariShot V-16電子靶】風靡全球的雷射槍射擊訓練機｜美國真槍規格X多元挑戰模式｜全民射擊運動新潮流，隨時隨地打造專屬靶場！,信咚企業股份有限公司 Sean and Stephen Corporation,186675.0,7100.0,https://www.zeczec.com/projects/varishot,"美國募資破百萬、空氣槍國手推薦的雷射槍訓練機登場！真槍規格X多元模式，有效提升射擊準度、手眼協調與專注力！不論在家或戶外，親子同樂或跑趴露營，隨時隨地打造專屬靶場，讓您實現射手夢！,zeczec",30 天,2022/11/28 12:00 – 2022/12/28 23:59,2022/11/28 12:00:00,2022/12/28 23:59:00
《艾可物語/Aiko Story》台灣學生獨立製作遊戲｜可愛治癒的角色和怪物、瞬息萬變的遊戲玩法｜一階段募資,Li,3000.0,150.0,https://www.zeczec.com/projects/aiko-story,"獨立開發PC單機遊戲，為本人2018年17歲時所做的未完成作品，程式美術企劃皆自製。如今回首想翻新&完成此遊戲，委託專業像素美術師支援。,zeczec",27 天,2022/11/02 20:00 – 2022/12/25 23:59,2022/11/02 20:00:00,2022/12/25 23:59:00
《如果貓咪主子去上班…..》攝影展｜浪愛募資計畫 .feat台灣之心愛護動物協會,育冠,0.0,1000.0,https://www.zeczec.com/projects/yuguanmkcat,"《如果貓主子去上班…..》貓咪攝影展邀請您成為台灣浪浪們的堅強後盾！本次攝影展出作品將製作複製畫，供愛浪浪的您收藏紀念，所得款項扣除平台手續費與部分成本後，所得款項將全數捐贈於台灣之心愛護動物協會。,zeczec", 12 小時,2022/10/28 12:00 – 2022/11/28 23:59,2022/10/28 12:00:00,2022/11/28 23:59:00
彰師大升學輔導種子計畫,彰化師範大學種子計畫,3500.0,300.0,https://www.zeczec.com/projects/ncuetutorteam,"彰師大升學輔導種子計畫希望能透過提供良好的自習環境、解題資源和輔導服務，讓學員們有安全舒適的空間繼續奮鬥，同時協助他們解決課業及生涯規劃上的種種困難。,zeczec",22 天,2022/11/05 00:00 – 2022/12/20 23:59,2022/11/05 00:00:00,2022/12/20 23:59:00
vasee 把自然帶回家,vasee,32120.0,3930.0,https://www.zeczec.com/projects/vasee,"一盞可以把植物養活的燈,zeczec",14 天,2022/11/11 11:11 – 2022/12/12 12:12,2022/11/11 11:11:00,2022/12/12 12:12:00
【嘖嘖親子瑜伽計畫】開除孩子的3C褓姆! 陪伴孩子認知情緒，睡得好，開啟專注學習腦,黃姿穎 Fiona Huang,0.0,800.0,https://www.zeczec.com/projects/fionakidyoga,"如何透過兒童瑜伽有效讓孩子靜心專注，放下3C產品，同時使親子關係更親密。,zeczec",27 天,2022/11/04 12:00 – 2022/12/25 23:59,2022/11/04 12:00:00,2022/12/25 23:59:00
想成為你日子裡的夥伴｜夥伴啊熊插畫月曆組｜陪伴你每一天。,ZO.H(黃郁真),4070.0,690.0,https://www.zeczec.com/projects/awwwpartners,"人生太孤單，需要一些啊熊陪伴你。哦～啊熊帶著療癒來陪你囉❤,zeczec",14 天,2022/11/18 20:00 – 2022/12/12 23:59,2022/11/18 20:00:00,2022/12/12 23:59:00
【Rap 你的成年宣言】－全台首支嘻哈文化與一個少女故事－微電影暨Mixtape【擱淺於是風平浪靜】,陶芓彤,7100.0,20000.0,https://www.zeczec.com/projects/rap-mixtape,"我是Echo陶芓彤，來自政大黑音，同樣來自政大外交系，來到台北也三年了，我有些話想對你們說。,zeczec",53 天,2022/11/21 20:00 – 2023/01/20 23:59,2022/11/21 20:00:00,2023/01/20 23:59:00
2023 Yunlin So Real 雲林生活在地月曆,有點小物工作室,1930.0,750.0,https://www.zeczec.com/projects/YunlinSoReal2023,"由雲林倆女子發起的小小活動，透過真正在雲林生活的朋友們 真心推薦，集結成一本2023雲林在地生活月曆設計! 大家可以透過這本月曆，一起感受雲林的美好吧!,zeczec",27 天,2022/11/07 12:00 – 2022/12/25 23:59,2022/11/07 12:00:00,2022/12/25 23:59:00
魔幻星人|手機手繪|台灣原創撲克牌,馬揚韻,2700.0,300.0,https://www.zeczec.com/projects/MagicStarTaiwanOriginalPoker,"我是魔幻師小叮鈴，想用卡通的方式設計出童真的人物魔幻星人，也是代表魔術師本身的純真魔幻新人，讓你們進入到獨一無二初心的世界。,zeczec",22 天,2022/11/18 00:00 – 2022/12/20 23:59,2022/11/18 00:00:00,2022/12/20 23:59:00
《男孩與他的太陽The Boy and His Sun》科普繪本出版計劃,程典(End Chung),3500.0,500.0,https://www.zeczec.com/projects/the-boy-and-his-sun,"本企劃藉由音樂專輯、戲劇與科普繪本的結合，從音樂與影像聚焦到文字故事與思辨，讓閱聽者能更了解精神疾病與當代社會的各項議題。,zeczec",53 天,2022/11/20 15:00 – 2023/01/20 23:59,2022/11/20 15:00:00,2023/01/20 23:59:00
【大人限定】三回合讓彼此臉紅心跳、按捺不住的床上組合｜遊慾Ｘ翻抽屜，聯手激燃新情趣！,GINRO 情樂創意,58700.0,1980.0,https://www.zeczec.com/projects/ginro2022,"大人的玩具，可不只簡單三五種玩法！微床遊《遊慾》為希臘玩具「雙頭蛇」設計專屬卡牌，陪著你和妳，發掘未曾有過的 36 種壞壞新體驗！,zeczec",22 天,2022/11/23 22:00 – 2022/12/20 23:59,2022/11/23 22:00:00,2022/12/20 23:59:00
★伸手變變變★少了這張小桌，你每天的幸福感下降 4-10%,百變家,0.0,8199.0,https://www.zeczec.com/projects/changeable-table,"不用拘泥他人的眼光，不用配合他人的要求，有了「伸手變變變」，你可以自在的做自己，享受忙裡偷閒的美好時光，給想要好好生活的你一個最簡單的快樂！,zeczec",35 天,2022/11/01 12:00 – 2023/01/02 02:00,2022/11/01 12:00:00,2023/01/02 02:00:00
《茶水間 Pantry》紓壓職場情緒勒索專題成果展｜募資計畫,茶水間,100.0,100.0,https://www.zeczec.com/projects/pantry,"茶水間 Pantry是由四名世新大學資訊傳播學系的學生所組成，希望透過設計紓壓網站，能夠為職場上受到情緒勒索的人達到陪伴的效果，也藉此提倡職場的心理健康。,zeczec",56 天,2022/11/25 00:00 – 2023/01/23 23:59,2022/11/25 00:00:00,2023/01/23 23:59:00
滾筒樂！滾餅好容 eat！用滾的餅乾模型,昇品實業有限公司,4794.0,799.0,https://www.zeczec.com/projects/masterchef," 「懶人福音、手殘救星！」這是一款主打便利性的滾筒樂，造型輕巧使用簡單收納方便，內含 32 種圖案壓片。 簡單上手輕鬆成為烘焙大師！,zeczec",25 天,2022/11/20 10:00 – 2022/12/23 23:59,2022/11/20 10:00:00,2022/12/23 23:59:00
2022 最新款【 LG A9TS｜蒸氣濕拖無線吸塵器 】｜自動除塵旗艦再進化，獨家蒸氣雙旋濕拖＋全新LED輕薄寬扁吸頭，全方位瓦解難纏髒污，清潔不髒雙手。,LG ,2269850.0,34900.0,https://www.zeczec.com/projects/lg-a9ts,"LG 2022 最新機種 —— LG A9TS蒸氣濕拖無線吸塵器，搭載業界領先自動除塵功能，更加入獨家「蒸氣雙旋濕拖功能」，全方位無死角地解決地板頑強污垢。,zeczec",8 天,2022/11/03 21:00 – 2022/12/06 23:59,2022/11/03 21:00:00,2022/12/06 23:59:00
【全台第一｜美國OPUMP智能呼吸訓練器 旗艦款】精準數據分析，用科學方式隨時提升肺活量,奇舫國際有限公司,3646650.0,2980.0,https://www.zeczec.com/projects/opump,"專為現代人設計！獨家專利MEMS熱式感應流量傳感器，精準數據搭配App訓練課程紀錄，一步步養成健康呼吸方式，每天10分鐘，讓你學會正確呼吸。,zeczec",3 天,2022/09/26 12:00 – 2022/12/01 23:59,2022/09/26 12:00:00,2022/12/01 23:59:00
【追覓 Dreame L10s Ultra｜全能掃拖旗艦機】7 合 1 全自動基座、5300Pa 業界最強吸力、雙旋式按壓濕拖、智慧拖布抬升，「真」旗艦全能掃拖機器人！,theAxiom 安德家品,86182501.0,25480.0,https://www.zeczec.com/projects/dreame-l10s-ultra-7-1,"追覓科技全新力作！完美集結 ▶︎ 自動集塵、補水、洗烘拖布、銀離子除菌，60 天倒一次垃圾...等多項功能，給你頂級規格，CP 值爆表的價格，真正實現解放雙手！,zeczec", 25 小時,2022/11/01 12:00 – 2022/11/29 13:00,2022/11/01 12:00:00,2022/11/29 13:00:00
【 Philips｜ADD6910 RO 純淨智慧飲水機 】3 秒瞬熱、免安裝，搭載 AquaShield 多合一 RO 過濾系統、UV-C 殺菌設計，雙重防護可過濾高達 99.9% 污染物，大口生飲，比煮沸更安心！,Philips,8648420.0,15900.0,https://www.zeczec.com/projects/philips-add6910,"搭載 AquaShield 多合一 RO 過濾系統 ，經SGS及BV等國際認證機構檢測，5層複合式濾芯，即濾即飲！3 秒瞬熱，4 公升大水箱，滿足全家飲水需求！,zeczec",7 天,2022/10/04 12:00 – 2022/12/05 23:59,2022/10/04 12:00:00,2022/12/05 23:59:00
【 🇯🇵 KOIZUMI｜Monster 日系暴風級負離子吹風機 】雙渦輪業界領先大風量，頭皮護理模式搭載，在家也能吹出髮廊級秀髮！,可易家電,2124980.0,3490.0,https://www.zeczec.com/projects/monster,"日本市佔前三，口碑超好評，2022 最新款式全新登台！雙渦輪超大風量 Ｘ 20 種組合模式，省去煩人的吹髮時間，還能開啟頭皮護理模式，從根本照顧秀髮！,zeczec",2 天,2022/10/26 20:00 – 2022/11/30 23:59,2022/10/26 20:00:00,2022/11/30 23:59:00
【太空暖被｜FairyNova】3 分即暖，4 層蓄熱構造の抗菌薄冬被！,KK select,832310.0,3990.0,https://www.zeczec.com/projects/fairynova,"來自日本的「太空暖被」選用與太空裝相同等級的材質打造，3分鐘即可達最適合人體的睡眠溫度，可機洗、高抗菌、羽量級薄冬被誕生！,zeczec",23 天,2022/11/22 12:00 – 2022/12/21 02:00,2022/11/22 12:00:00,2022/12/21 02:00:00
通過美國最高軍武級防護規格 | Wetop C300Pro 環境淨化器，主動清淨，即時淨化空氣及物體表面，專為呼吸安全打造,WETOP 數緯環境科技,2330620.0,19800.0,https://www.zeczec.com/projects/wetop-c300pro,"今年我們再度推出一台以 「即時呼吸安全防護」 的環境淨化器，不僅能夠淨化空氣、還可以淨化物體表面，提供最高規格的美國軍武級安全防護，同時又兼顧安全、安靜需求，以24小時不間斷使用標準，打造可固定...,zeczec",48 天,2022/11/15 21:00 – 2023/01/15 02:00,2022/11/15 21:00:00,2023/01/15 02:00:00
Oladance 開放式無限耳機｜舒適通透＋劇院級立體環繞，配備 16.5 mm 超大單體的無重力音響！,Oladance.taiwan,6889641.0,3890.0,https://www.zeczec.com/projects/oladance,"【十年經驗 · 精心研發】打造最適合耳朵的工學耳機，零擠壓、零堵塞，自在享受細膩而有層次的震撼音質。16 小時長時續航，從早到晚貼身陪伴一整天。,zeczec",25 天,2022/11/22 12:00 – 2022/12/23 02:00,2022/11/22 12:00:00,2022/12/23 02:00:00
【WOKY –[●●] 渾圓杯｜最台吸管保溫杯】 770ml 超大容量！一杯暢飲全部外帶手搖,WOKY,11576924.0,840.0,https://www.zeczec.com/projects/woky-770ml,"由台灣手搖文化出發設計，有感升級開發770ml大容量結合獨家鈦陶瓷、封水結構、珍珠粗吸管、隱藏式手提及可替換止水豆設計，無畏各式飲品新口味搶攻市場，專為手搖控準備，一杯就足夠日常所需！,zeczec",3 天,2022/10/24 12:00 – 2022/12/01 23:59,2022/10/24 12:00:00,2022/12/01 23:59:00
韓國 BellRock 【Color9 露營炊具組】八合一全新設計，霧面色系質感大升級,BellRock Taiwan,303993.0,2680.0,https://www.zeczec.com/projects/bellrock-color9,"我們把碗盤鍋具全部併在一起了！【Color9 露營炊具八件組】全新打造大地色系，鍋具不再只有鋼鐵色，露營感性 up up ! 採高品質不鏽鋼金屬製成，1.7kg 輕巧無負擔～,zeczec",29 天,2022/11/23 20:00 – 2022/12/27 02:00,2022/11/23 20:00:00,2022/12/27 02:00:00
【 SOAS 你的專屬健康按摩師｜真人手感按摩儀 】如同真人指壓的按摩儀，躺下就輕鬆按摩！,soas TW,87260.0,1280.0,https://www.zeczec.com/projects/soas,"我們是專業物理治療師團隊， 研發了高品質又便利使用的 【SOAS 你的專屬按摩師】 健康放鬆的生活並不奢侈，每天只要15分鐘，自主按摩不求人！,zeczec",17 天,2022/11/24 12:00 – 2022/12/15 02:00,2022/11/24 12:00:00,2022/12/15 02:00:00
De'Longhi 全自動義式咖啡機 Dinamica 350 系列 ｜ 2022 最新美型機種，超質感觸控面板與創新純萃冷冽冰咖啡技術，給愛喝咖啡的你！,DeLonghi Taiwan,4324800.0,30900.0,https://www.zeczec.com/projects/delonghi-ecam350,"全世界 No.1 全自動義式咖啡機品牌 De’Longhi 特別計畫！推出純萃冷冽冰咖啡 TRUEBREW OVER ICE™ 技術，給最喜歡的冰咖啡的你。使用低溫萃取讓濃烈的咖啡在冰塊上能同時...,zeczec",15 天,2022/11/01 11:00 – 2022/12/13 02:00,2022/11/01 11:00:00,2022/12/13 02:00:00
【Cooler | 酷樂二合一摺疊聲光滑板車】一車滿足百種需求 | 給你最酷最快樂的騎滑體驗！,PUKU,95360.0,1220.0,https://www.zeczec.com/projects/cooler,"二合一摺疊聲光滑板車，讓孩子快樂學習快樂成長，從小玩到大的百變神車！,zeczec",24 天,2022/11/22 12:00 – 2022/12/22 23:59,2022/11/22 12:00:00,2022/12/22 23:59:00
倒數 1 天🔥【世界最小】三折式划船機｜因為懶，更要有效率的動！一次點燃全身 80% 肌肉,KingSmith,7213120.0,19800.0,https://www.zeczec.com/projects/kingsmith,"居家運動神隊友！超直覺操作＋低關節衝擊=連長輩都適用，心血管x肌肉訓練一機搞定。,zeczec", 13 小時,2022/10/06 20:00 – 2022/11/29 02:00,2022/10/06 20:00:00,2022/11/29 02:00:00
硬派玩家 星際模型｜用焊錫 DIY 擬真航太科技模型，探索太空浩瀚無垠，實現您的宇宙冒險夢！,艾斯尼,166770.0,16990.0,https://www.zeczec.com/projects/ethne_spaceo,"星際模型 完美呈現5種宇宙航太科技，是酷炫的模型擺飾，也是精緻的基礎電機教材。用電路板為組裝零件，規劃電路焊接RGB燈，絕對是硬派玩家的首選。,zeczec",38 天,2022/11/22 21:00 – 2023/01/05 02:00,2022/11/22 21:00:00,2023/01/05 02:00:00
【miffy米飛 超萌兔公仔】2023兔年最有創意米飛之旅，與你一起兔年大吃四方 流動好好運！,我適文創,650152.0,1780.0,https://www.zeczec.com/projects/miffy112,"來自荷蘭的國際級萌兔—miffy米飛，全球首次與台灣創意合體，展開一場全所未有的可愛旅程！台灣經典小吃x米飛盒玩公仔，流體米飛創意公仔，一起玩兔合體創造新年度的跳躍奔放！,zeczec",7 天,2022/11/07 12:00 – 2022/12/05 23:59,2022/11/07 12:00:00,2022/12/05 23:59:00
桌遊與 APP 完美結合的競爭性故事 RPG！《命運之輪》將會帶給你絕無僅有的體驗！,栢龍玩具,2243417.0,3600.0,https://www.zeczec.com/projects/Destinies,"命運就像一條線，看似毫無關聯的我們，早已相互交織，捲入了黑暗的陰謀,zeczec",2 天,2022/10/18 12:00 – 2022/11/30 23:59,2022/10/18 12:00:00,2022/11/30 23:59:00
全自動蒸氣燙衣機｜蒸氣｜烘乾｜除皺｜消毒｜除臭｜多機一體解決您穿的問題,辰禹創新國際有限公司,336210.0,8990.0,https://www.zeczec.com/projects/STARDUST_A02,"蒸氣洗護｜輕柔烘乾｜深度除皺｜消毒殺菌｜隨心定時｜靜音運行｜摺疊收納｜便攜移動｜香薰除臭｜等九大功能,讓您時間用在更重要的事情上,zeczec",16 天,2022/11/04 12:00 – 2022/12/14 23:59,2022/11/04 12:00:00,2022/12/14 23:59:00
【 cocopro｜扣扣蛋糕積木空氣淨化器 】兼具美觀與實用性，積木組裝巧手親自打造輕巧小家電！,cocopro Taiwan,132650.0,1600.0,https://www.zeczec.com/projects/cocopro,"cocopro 扣扣蛋糕空氣淨化器集好看美觀、DIY手作、居家擺飾於一身，讓您有趣地享受生活的美好時光～,zeczec",5 天,2022/10/27 20:00 – 2022/12/03 02:00,2022/10/27 20:00:00,2022/12/03 02:00:00
【世界首創】日本製小型極薄短夾 | Hitoe® Fold - Liscio - ,KK select,3569913.0,3390.0,https://www.zeczec.com/projects/hitoe-fold-liscio-3-0,"就算放入口袋後幾乎無感，極致打造的超薄短夾台灣正式登場！,zeczec",3 天,2022/10/13 12:00 – 2022/12/01 02:00,2022/10/13 12:00:00,2022/12/01 02:00:00
【Shining3D EinStar｜手持式 3D 全彩超高速掃描器 】顛覆掃描市場、大範圍、超易用、超高CP值，掃描逆向建模王者再臨！,KidenDesign,1504200.0,29800.0,https://www.zeczec.com/projects/shining3d-einstar,"【Shining3D EinStar｜手持式 3D 全彩超高速掃描器 】顛覆掃描市場、大範圍、超易用、超高CP值，掃描逆向建模王者再臨！,zeczec",22 天,2022/11/17 12:00 – 2022/12/20 23:59,2022/11/17 12:00:00,2022/12/20 23:59:00
DESIWIND+ 搶鮮機 | 無線輕巧 新鮮隨行 你的生活保鮮小幫手,ZERO | 零式創作,1035511.0,1190.0,https://www.zeczec.com/projects/desiwind,"全球首創，無線隨行式真空食物保鮮機，真空、密封、切割 3 in 1 功能一次具備,zeczec",10 天,2022/10/12 12:00 – 2022/12/08 23:59,2022/10/12 12:00:00,2022/12/08 23:59:00
一款實現躺感自由、支撐且透氣的三折床墊｜AlizzZ愛麗絲-特仕版,Annahome,460630.0,7390.0,https://www.zeczec.com/projects/alizzz,"棉床本舖的AlizzZ愛麗絲床墊，推出POE特仕版囉！ 全新材料兼具支撐與透氣，床墊內材輕鬆更換，三折機能好實用，10晚安心睡，台灣製造工廠新鮮直送,zeczec",33 天,2022/11/20 20:00 – 2022/12/31 23:59,2022/11/20 20:00:00,2022/12/31 23:59:00
【PETKIT佩奇｜頭等艙智能寵物烘毛箱｜智能養寵一步到位】實現真正的解放雙手， 讓毛寶貝進行一趟頂級頭等艙烘毛旅航！,佩奇PETKIT,394400.0,12880.0,https://www.zeczec.com/projects/airsalon-max,"歡迎乘坐佩奇頭等艙｜在這趟烘毛旅程中，您的毛寶貝享受👍60L超大空間👍8組安全傳感器監控👍百萬負離子護毛👍360°暖風環抱👍靜音低噪運行👍銀離子抗菌底座,zeczec",25 天,2022/11/09 12:00 – 2022/12/23 23:59,2022/11/09 12:00:00,2022/12/23 23:59:00
韓國億萬熱銷！全手型擬真手感，按摩師傅在我家！【ROYROSA｜魔手刮痧棒】給你最舒適的居家按摩刮痧體驗✨,Royrosa Taiwan,2841911.0,999.0,https://www.zeczec.com/projects/royrosa," 最瞭解你的身體需要什麼，各種角度輕輕一按，力道滿分深度舒壓，自己刮痧不再是難題！,zeczec",7 天,2022/09/28 20:00 – 2022/12/05 23:59,2022/09/28 20:00:00,2022/12/05 23:59:00
超早鳥加碼延長‼️全新叢林系列 ZOO 動物收線球｜雜亂，秒解決,=LT=立物創意,359364.0,660.0,https://www.zeczec.com/projects/zoo-cable-wraps,"動物收線球，以「氣球形狀」重塑動物有趣造型，並內含磁鐵。使用時不管如何纏繞，當線材整理完畢，同時有趣味動物造型。適用各種線材，亦可當束繩使用或是單純磁鐵功能，多樣的運用方式，一秒收納，快速方便且...,zeczec",37 天,2022/11/22 21:00 – 2023/01/04 02:00,2022/11/22 21:00:00,2023/01/04 02:00:00
旅遊解瘋【Kincase 王者包】Tripper 大旅行家 40L旅用大容量後背包｜內建OKOBAN全球失物招領 唯一標識碼,桃子良品,431512.0,4280.0,https://www.zeczec.com/projects/kincase-tripper,"​迎接全球旅遊逐步解封，熱愛旅行的你，是否已經做好隨時能出發的準備了呢？引頸盼望自由自在飛行的同時，我們為您帶來 Kincase 王者包系列 ──《Tripper 大旅行家》,zeczec",12 天,2022/10/25 12:00 – 2022/12/10 02:00,2022/10/25 12:00:00,2022/12/10 02:00:00
折疊坐站升降邊桌| 一桌三用 化身你的邊桌ｘ工作桌ｘ餐桌,aka-ilife,1534187.0,3980.0,https://www.zeczec.com/projects/aka-folding_side_table,"傳統床頭櫃&茶几體積大較笨重，移動上困難，使用時還需彎腰，長期下來會引發肌肉骨骼問題。aka 折疊坐站升降邊桌☆小空間救星☆升降可調幅度62cm-109cm，完美搭配各種場域及身高體型,zeczec",2 天,2022/10/26 12:00 – 2022/11/30 23:59,2022/10/26 12:00:00,2022/11/30 23:59:00
【 iSwift M｜便攜隱形折疊桌】進擊輕薄創造你的無限空間，隨時隨地辦公不設限。,iSwift Taiwan,719520.0,1540.0,https://www.zeczec.com/projects/iswift-m,"0.6公分超薄瘦設計，500克減重升級；一秒展開方便收納攜帶，M型支撐超穩結構；環保羊毛毯材質，室內戶外辦公休閒多功能使用；多色個性設計，3種多元尺寸隨心選。,zeczec",9 天,2022/11/10 12:00 – 2022/12/07 02:00,2022/11/10 12:00:00,2022/12/07 02:00:00
日本露營品牌 S'more【夜與火的絢爛之美】變化自如的和柄麻葉紋焚火台｜輕便摺疊耐用的工藝之美,S'more台灣,287712.0,4990.0,https://www.zeczec.com/projects/smore-japan-leaf-takibi,"帶上精緻的焚火台出門吧!! 可依據葉片數的組合增減，創造出不同的營火氛圍。 和柄麻葉紋的設計大大提升了質感。帶出門與眾不同。重量輕巧且易燃， 不論是攜帶或是保存大大節省空間！,zeczec",9 天,2022/10/26 18:00 – 2022/12/07 23:59,2022/10/26 18:00:00,2022/12/07 23:59:00
Comfits 安月褲｜來自日本，世界最會吸的吸血內褲，輕鬆拆解每個月的紅色炸彈！,Comfits Taiwan,639930.0,2150.0,https://www.zeczec.com/projects/comfits,"日本吸血內褲強勢抵台！最大 75 mL 吸收量、銀離子抗菌透氣、2 cm 加寬邊線防側漏，讓屁屁有個舒爽生理假～,zeczec",8 天,2022/10/25 12:00 – 2022/12/06 02:00,2022/10/25 12:00:00,2022/12/06 02:00:00
九藏喵窩新作《集合囉!喵喵們!》療癒手遊｜高達300種以上的喵喵，等你來收藏❤,九藏喵窩有限公司,513400.0,500.0,https://www.zeczec.com/projects/DNAXCATG001,"藉由遊戲來讓粉絲以及還沒認識九藏喵窩來認識每一個角色，更提供了各個方案來讓贊助方一起參與遊戲的內容製作，而遊戲故事也連結了九藏喵窩動畫故事，未來也有機會讓參與贊助的支持者在動畫中登場，本遊戲登場...,zeczec",3 天,2022/08/31 12:00 – 2022/12/01 23:59,2022/08/31 12:00:00,2022/12/01 23:59:00
媽媽友MAMAYO黏土｜不會乾、重複玩的台灣製黏土，安心完美黏土提案：CP最高、玩法最多、清潔最易！,媽媽友mamayo,103892.0,1599.0,https://www.zeczec.com/projects/mamayo-clay,"革命性專利技術，打造最適合孩子的三款特殊材質黏土，建構孩子想像、益智學習、感官探索體驗，解決了目前市售黏土的所有痛點，堪稱黏土界的最強王者！,zeczec",46 天,2022/11/28 12:00 – 2023/01/13 23:59,2022/11/28 12:00:00,2023/01/13 23:59:00
【韓國 STEALTH 2.0 碳纖維推桿】日韓好評熱銷！改善擊球姿勢、穩定發揮實力的推桿神器,CROSSPUTT Taiwan,1671241.0,7280.0,https://www.zeczec.com/projects/stealth-2-0,"獨特的三角形結構設計可以通過對齊兩條瞄準線，進行細微至毫米的姿勢調整，穩定筆直地擊球！,zeczec",5 天,2022/09/27 20:00 – 2022/12/03 02:00,2022/09/27 20:00:00,2022/12/03 02:00:00
【有窩水洗床墊 × Boori 橢圓形實木嬰兒床】 超強6 in 1多功能嬰兒床+ FDA認可食品級內材、全可水洗床墊｜是您育兒路上的最佳夥伴！,有窩,640880.0,18900.0,https://www.zeczec.com/projects/youwoodlove,"有窩水洗床墊 × Boori橢圓形實木嬰兒床！除了能給寶貝們優質的睡眠品質及環境，又能減少爸媽們在清潔上所遇到的難題，同時多功能的特點讓它不只是一張床，滿足每位寶貝們在成長過程中所需要的家具。,zeczec", 12 小時,2022/10/27 20:00 – 2022/11/29 02:00,2022/10/27 20:00:00,2022/11/29 02:00:00
iPhone 錄音機 Magmo ｜最簡單小巧的通話錄音機｜美國熱銷破千萬！｜使用壓電傳感器有效阻斷周圍噪音｜快速、方便地錄製通話的最佳選擇,MUNE Taiwan,1036472.0,2699.0,https://www.zeczec.com/projects/buzz-magmo,"不需另裝app、網路或藍芽連線，簡單磁吸安裝，輕鬆隨開即錄，協助您輕鬆錄下所有重要通話內容。,zeczec",17 天,2022/10/26 20:00 – 2022/12/15 23:59,2022/10/26 20:00:00,2022/12/15 23:59:00
AFC石墨烯四季養身被 ｜日日睡出好健康,AFC．好織品,55680.0,5090.0,https://www.zeczec.com/projects/AFC-Graphene-Four-Season-Quilt,"睡不好、睡不暖不再無解！最懂石墨烯的機能纖維專家，以醫學角度，重新定義健康好棉被的新高度。,zeczec",3 天,2022/10/20 20:00 – 2022/12/01 23:59,2022/10/20 20:00:00,2022/12/01 23:59:00
Go 1 Pro 機器狗 | 未來就是現在！真正的陪伴型機器人來了,Unitree Taiwan,772000.0,96500.0,https://www.zeczec.com/projects/unitreego1pro,"能跑、能滾、能玩、能載！全球首款消費級陪伴四足機器人 擁有最新黑科技原來不用上百萬天價，與你一同探索未來的無限可能！,zeczec",24 天,2022/11/01 12:00 – 2022/12/22 02:00,2022/11/01 12:00:00,2022/12/22 02:00:00
HOTO 小猴三合一露營燈 | 一燈三用，戶外照明 一支就夠,佳美能科技股份有限公司,389430.0,2590.0,https://www.zeczec.com/projects/hoto,"一燈三用：露營燈、氛圍燈、手電筒。全方位滿足戶外活動愛好者的照明需求：高續航、高顏值；充電快、輕巧便攜,zeczec",28 天,2022/11/15 12:00 – 2022/12/26 02:00,2022/11/15 12:00:00,2022/12/26 02:00:00
【 Zikko / 充電式頸掛耳機套 / AirPods 專用 / AirPods 全系列支援 】使用AirPods，不用再害Pods !,Zikko TW official,288445.0,1099.0,https://www.zeczec.com/projects/zikko-air-pods,"長效續航充電、完整保護、避免遺失、直覺使用，AirPods 遇到的所有使用痛點，幫你一次解決。,zeczec",33 天,2022/10/26 20:00 – 2022/12/31 23:59,2022/10/26 20:00:00,2022/12/31 23:59:00
海外狂銷！Chiline泫音 SP1頸掛式藍牙運動耳機｜醫用級矽膠 x Type-C快充 x 按鍵操控，戴起來舒適又穩固！,Chiline泫音,216610.0,888.0,https://www.zeczec.com/projects/sp1,"專業耳機製造商 Chiline，首款運動藍牙耳機！採用醫用級的矽膠，使用上舒適親膚又耐用；支援Type-C快充，充電10分鐘即可使用3小時；內建按鍵和麥克風，控制音樂和通話超直覺，什麼環境都能安心動！,zeczec",24 天,2022/10/20 12:00 – 2022/12/22 23:59,2022/10/20 12:00:00,2022/12/22 23:59:00
頂級防割黑科技 重磅回歸｜KORIN 全防割防盜單肩包 ClickSling X,桃子良品,210154.0,3980.0,https://www.zeczec.com/projects/korin-clicksling-x,"一日遊的隨行最佳容量／最舒適順手的單肩背負／最安心安全的全包防割《防割防盜單肩包 ClickSling X》,zeczec",18 天,2022/11/15 12:00 – 2022/12/16 02:00,2022/11/15 12:00:00,2022/12/16 02:00:00
來自韓國的手冷救星！戶外活動、寒流必備的 【ATKA】 感溫變色暖手爐(懷爐),山祥貿易有限公司,8710.0,990.0,https://www.zeczec.com/projects/atka-handwarmer,"ATKA是由一群熱愛戶外的探險家創立的品牌，這個暖手爐點燃後能夠透過感溫油墨確認是否升溫，大容量的儲油空間填充一次足夠燃燒約24H，是寒流來襲或冬天戶外活動必備的好物！,zeczec",3 天,2022/11/07 20:00 – 2022/12/01 23:59,2022/11/07 20:00:00,2022/12/01 23:59:00
